RelativeHumidity,Temperature_Celsius,Pressure_Millibar,MoonInfo_Phase,MoonInfo_Illumination,MoonInfo_Age,Precipitation_Hour_Cm,Precipitation_Year_Cm,Precipitation_Month_Cm,Precipitation_Week_Cm,Precipitation_Day_Cm,Wind_X,Wind_Y,Wind_Gust_KilometersPerHour,MoonInfo_PhaseName_First Quarter,MoonInfo_PhaseName_Full Moon,MoonInfo_PhaseName_New Moon,MoonInfo_PhaseName_Third Quarter,MoonInfo_PhaseName_Waning Crescent,MoonInfo_PhaseName_Waning Gibbous,MoonInfo_PhaseName_Waxing Crescent,MoonInfo_PhaseName_Waxing Gibbous,CurrentConditions_/ Broken Sky,CurrentConditions_/ Overcast Sky,CurrentConditions_/ Scattered,CurrentConditions_Broken Sky,CurrentConditions_Clear Skies,CurrentConditions_Drizzle,CurrentConditions_Dry,CurrentConditions_Fog,"CurrentConditions_Freezing, Fog",CurrentConditions_Haze,"CurrentConditions_In The Vicinity, Thunderstorms","CurrentConditions_In The Vicinity, Thunderstorms, Rain",CurrentConditions_Light Drizzle,CurrentConditions_Light Rain,CurrentConditions_Light Snow,"CurrentConditions_Light Thunderstorms, Rain",CurrentConditions_Mist,CurrentConditions_Overcast Sky,CurrentConditions_Rain,CurrentConditions_Scattered,CurrentConditions_Snow,CurrentConditions_Strong Drizzle,CurrentConditions_Strong Rain,CurrentConditions_Strong Snow,"CurrentConditions_Strong Thunderstorms, Rain",CurrentConditions_Thunderstorms,"CurrentConditions_Thunderstorms, Rain",Preassure_Millibar,day_sin,day_cos,year_sin,year_cos
0.583,29,1010.84,0.5438696387967497,0.9811254596515178,16.06,0.0,25.96,0.13,0.13,0.13,-7.134942467520588,-8.503093318620655,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1010.84,-6.149904580864863e-06,0.9999999999810893,-0.004838690431139794,0.9999882934689344
1.0,21,1012.53,0.5514390574864932,0.9741117938828684,16.28,0.0,25.96,0.13,0.13,0.13,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.53,-3.41862796896563e-06,0.9999999999941565,-0.010006177147311387,0.9999499369562942
1.0,21,1012.87,0.5590041586864647,0.9660308229789888,16.51,0.41,25.96,0.13,0.13,0.13,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.87,-6.873513570408946e-07,0.9999999999997637,-0.01517339665462419,0.9998848773903731
1.0,23,1012.87,0.5665663650458487,0.9569008036010948,16.73,0.15,25.96,0.13,0.13,0.13,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1012.87,2.0439252548889682e-06,0.9999999999979112,-0.0047165962783776725,0.9999888767979106
0.942,25,1011.52,0.5741271677589347,0.94674143616719,16.95,0.0,25.96,0.13,0.13,0.13,-5.168309414322496,-1.8811107882911775,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1011.52,4.775201866803584e-06,0.9999999999885987,-0.009884087639191925,0.9999511512126684
1.0,20,1012.19,0.5816881341611763,0.9355737940061782,17.18,0.0,25.96,0.13,0.13,0.13,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1012.19,-2.3011099644216157e-05,0.9999999997352447,-0.015051315051473248,0.9998867225417194
1.0,22,1010.16,0.5892509150335081,0.9234202539403654,17.4,0.0,25.96,0.13,0.13,0.13,-5.416442641567144,-0.9550649771681176,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1010.16,-2.0279823032925504e-05,0.9999999997943644,-0.004594502055303729,0.9999894452197302
0.787,26,1011.18,0.5968172515149991,0.9103044297967318,17.62,0.03,25.96,0.13,0.13,0.13,-12.216004070216808,4.446261863233696,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.18,-1.7548546421483563e-05,0.9999999998460243,-0.009761997983727181,0.9999523505624484
0.699,28,1010.84,0.6043889815195027,0.8962511104846735,17.85,0.0,25.96,0.13,0.13,0.13,-1.359357947053562e-15,-7.4,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.84,-1.4817269809910715e-05,0.9999999998902243,-0.0149292332239475,0.9998885527874319
1.0,20,1013.55,0.6119680455521221,0.8812862043840464,18.07,0.0,25.96,0.13,0.13,0.13,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.55,-1.2085993198227331e-05,0.9999999999269644,-0.004472407763738063,0.9999899987343848
1.0,20,1015.24,0.6195564918173802,0.8654366918724298,18.3,0.0,25.96,0.13,0.13,0.13,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.24,-9.354716586453787e-06,0.9999999999562447,-0.009639908182737186,0.9999535350056163
0.622,30,1016.6,0.6271564805119703,0.8487305878663876,18.52,0.0,25.96,0.13,0.13,0.13,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1016.6,-6.623439974610459e-06,0.999999999978065,-0.014807151173866858,0.9998903681274834
0.701,29,1015.58,0.6347702871913224,0.8311969162724514,18.75,0.0,25.96,0.13,0.13,0.13,-4.763139720814412,-2.7500000000000004,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.58,-3.8921633627177195e-06,0.9999999999924255,-0.0043503134055007725,0.999990537341866
1.0,24,1016.26,0.6424003050989797,0.8128656982223181,18.97,0.0,25.96,0.13,0.13,0.13,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016.26,-1.1608867507959456e-06,0.9999999999993262,-0.00951781823804197,0.9999547045421545
1.0,22,1015.24,0.6500490463422229,0.7937679559192097,19.2,0.0,25.96,0.13,0.13,0.13,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1015.24,1.5703898611344883e-06,0.999999999998767,-0.01468506890305124,0.9998921685618468
1.0,21,1015.58,0.6577191417960262,0.773935733825446,19.42,0.0,25.96,0.13,0.13,0.13,-6.953725393815722,2.5309490606099496,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1015.58,4.301666473053208e-06,0.9999999999907478,-0.004228218982411957,0.999991061042166
0.886,24,1012.87,0.6654133396107222,0.7534021387933125,19.65,0.0,25.96,0.13,0.13,0.13,8.05403625519528,4.65,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.87,-2.3484635037843448e-05,0.9999999997242359,-0.009395728151461571,0.9999558591720455
1.0,20,1015.58,0.6731345021949047,0.732201400559883,19.88,0.0,25.96,0.13,0.13,0.13,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.58,-2.0753358426581095e-05,0.999999999784649,-0.014562986413320567,0.9998939540904953
1.0,17,1013.89,0.6808856015361292,0.7103689538069341,20.11,0.0,25.96,0.13,0.13,0.13,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1013.89,-1.8022081815163925e-05,0.9999999998376022,-0.004106124496291718,0.9999915698352766
0.699,28,1015.92,0.6886697127178434,0.6879415426984246,20.34,0.0,25.96,0.13,0.13,0.13,-1.9274947721029263,-10.93136605843551,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1015.92,-1.529080520361231e-05,0.9999999998830956,-0.009273637924816022,0.9999569988952722
0.739,25,1013.55,0.6964900054824412,0.6649573484677174,20.57,0.0,25.96,0.13,0.13,0.13,-1.6149280523024525,-9.158712103013537,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1013.55,-1.2559528591946631e-05,0.9999999999211291,-0.014440903706494758,0.9998957247134022
1.0,23,1015.58,0.7043497336868734,0.6414561402020287,20.8,0.0,25.96,0.13,0.13,0.13,5.168309414322496,-1.8811107882911773,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.58,-9.828251980187258e-06,0.9999999999517027,-0.003984029948960158,0.9999920637211906
0.883,20,1015.24,0.7122522224912474,0.6174794484754765,21.03,0.0,25.96,0.13,0.13,0.13,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.24,-7.096975368354568e-06,0.9999999999748165,-0.009151547559925362,0.9999581237118175
0.544,27,1016.26,0.7202008531231487,0.5930707608753345,21.27,0.0,25.96,0.13,0.13,0.13,9.158712103013537,-1.614928052302461,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1016.26,-4.365698756468937e-06,0.9999999999904703,-0.014318820784393742,0.9998974804305412
0.537,24,1016.26,0.7281990450627556,0.5682757377647301,21.5,0.0,25.96,0.13,0.13,0.13,11.89157077920098,14.171822197701092,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016.26,-1.6344221445507362e-06,0.9999999999986643,-0.003861935342237378,0.9999925426999006
0.727,18,1018.63,0.7362502355064074,0.5431424457931338,21.74,0.0,25.96,0.13,0.13,0.13,5.6687288790804375,4.756628311680391,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018.63,1.0968544673796562e-06,0.9999999999993985,-0.009029457058609634,0.9999592336216646
1.0,13,1020.32,0.7443578559818687,0.5177216057225676,21.98,0.0,25.96,0.13,0.13,0.13,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020.32,3.828131079301867e-06,0.9999999999926728,-0.014196737648837448,0.999899221241886
0.503,24,1023.03,0.7525253060188918,0.4920668500485258,22.22,0.0,25.96,0.13,0.13,0.13,9.250000000000002,16.021469970012113,27.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023.03,-2.395817043146547e-05,0.999999999713003,-0.0037398406779434834,0.9999930067713991
0.5,23,1022.35,0.7607559238154791,0.4662349846945953,22.47,0.0,25.96,0.13,0.13,0.13,14.171822197701092,11.891570779200975,25.9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022.35,-2.122689382023203e-05,0.9999999997747094,-0.008907366422688877,0.999960328624797
0.879,15,1023.71,0.769052953893424,0.440286247735917,22.71,0.0,25.96,0.13,0.13,0.13,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023.71,-1.849561720884024e-05,0.999999999828956,-0.01407465430164581,0.9999009471474107
0.879,15,1024.72,0.7774195117986791,0.4142845567117874,22.96,0.0,25.96,0.13,0.13,0.13,-1.6149280523024518,9.158712103013537,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1024.72,-1.5764340597310477e-05,0.9999999998757427,-0.0036177459578985776,0.9999934559356797
0.5,23,1025.06,0.7858585459835309,0.388297734631072,23.21,0.0,25.96,0.13,0.13,0.13,-5.0618981212198975,13.907450787631443,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1025.06,-1.3033063985663114e-05,0.9999999999150696,-0.008785275653983137,0.9999614087211983
0.468,23,1022.35,0.7943727970980687,0.3623977033461133,23.46,0.0,25.96,0.13,0.13,0.13,7.960204194457795e-16,13.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022.35,-1.0301787373918527e-05,0.9999999999469366,-0.013952570744638761,0.9999026581470898
0.727,18,1022.69,0.8029647550261955,0.3366606316198633,23.71,0.0,25.96,0.13,0.13,0.13,-3.796423590914922,10.430588090723584,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022.69,-7.570510762097087e-06,0.9999999999713437,-0.0034956511839227666,0.9999938901927353
0.825,16,1020.66,0.8116366141155918,0.3111670240608066,23.97,0.0,25.96,0.13,0.13,0.13,-5.711736393538668,15.69286676712467,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020.66,-4.839234150219174e-06,0.9999999999882909,-0.008663184754312462,0.9999624739108527
0.443,25,1019.65,0.820390227178941,0.2860017362326468,24.23,0.0,25.96,0.13,0.13,0.13,-7.592847181829845,20.861176181447167,33.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019.65,-2.1079575383051605e-06,0.9999999999977782,-0.013830486979636243,0.9999043542408974
0.505,25,1015.58,0.8292270589710468,0.2612539008198189,24.49,0.0,25.96,0.13,0.13,0.13,-5.711736393538668,15.69286676712467,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.58,6.233190736245782e-07,0.9999999999998057,-0.0033735563578361563,0.9999943095425596
0.732,21,1014.23,0.8381481399775149,0.2370167498530264,24.75,0.0,25.96,0.13,0.13,0.13,-7.399999999999997,12.817175976009691,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1014.23,3.354595685549667e-06,0.9999999999943734,-0.008541093725496897,0.9999635241937439
0.94,20,1010.5,0.8471540214696309,0.2133873188344139,25.02,0.0,25.96,0.13,0.13,0.13,-5.977924770084816,7.124213321006496,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1010.5,-2.443170582508212e-05,0.9999999997015458,-0.013708403008458195,0.9999060354288085
1.0,23,1008.13,0.8562447328912294,0.1904660202404052,25.29,0.0,25.96,0.13,0.13,0.13,-13.907450787631443,5.061898121219899,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1008.13,-2.1700429213878207e-05,0.9999999997645457,-0.003251461481458854,0.9999947139851463
0.887,25,1005.42,0.8654197427282995,0.168356076449989,25.56,0.0,25.96,0.13,0.13,0.13,-7.134942467520588,-8.503093318620655,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.42,-1.896915260251241e-05,0.9999999998200856,-0.008419002569356494,0.9999645595698565
1.0,21,1007.12,0.8746779240728018,0.1471628056768567,25.83,0.0,25.96,0.13,0.13,0.13,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.12,-1.623787599100511e-05,0.9999999998681657,-0.013586318832924564,0.999907701710798
1.0,20,1009.49,0.8840175261117229,0.1269927589999992,26.11,0.0,25.96,0.13,0.13,0.13,-0.9550649771681168,-5.416442641567144,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009.49,-1.3506599379376676e-05,0.9999999999087859,-0.0031293665566109667,0.9999951035204895
0.739,25,1010.84,0.8934361527556622,0.107952711989281,26.38,0.0,25.96,0.13,0.13,0.13,-2.5309490606099536,-6.953725393815721,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1010.84,-1.0775322767647483e-05,0.9999999999419462,-0.008296911287711307,0.9999655800391751
0.476,26,1011.18,0.9029307495515656,0.0901485205866818,26.66,0.0,25.96,0.13,0.13,0.13,-2.569993029470569,-14.57515474458068,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.18,-8.04404615583791e-06,0.9999999999676467,-0.013464234454855298,0.9999093530868409
0.729,19,1013.21,0.9124975999086578,0.0736838575677311,26.95,0.0,25.96,0.13,0.13,0.13,-2.5309490606099536,-6.953725393815721,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1013.21,-5.312769543968327e-06,0.9999999999858873,-0.0030072715851126035,0.9999954781485831
0.879,15,1013.89,0.922132331494108,0.0586588527716763,27.23,0.0,25.96,0.13,0.13,0.13,-2.5309490606099536,-6.953725393815721,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.89,-2.581492932059112e-06,0.999999999996668,-0.008174819882381387,0.9999665856016843
0.534,23,1015.24,0.9318299334389224,0.0451686669365619,27.52,0.0,25.96,0.13,0.13,0.13,-6.327372651524883,-17.3843134845393,33.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.24,1.497836798693604e-07,0.9999999999999888,-0.013342149876070348,0.9999109895569127
0.415,25,1014.23,0.941584784728244,0.0333020349869313,27.81,0.0,25.96,0.13,0.13,0.13,-3.398394867633905e-15,-18.5,33.3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.23,2.8810602917967157e-06,0.9999999999958498,-0.002885176568783873,0.9999958378694218
0.88,16,1015.58,0.9513906938519008,0.023139819516784,28.1,0.0,25.96,0.13,0.13,0.13,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.58,5.6123369037025784e-06,0.9999999999842508,-0.008052728355186792,0.9999675762573692
1.0,12,1016.26,0.961240949460505,0.0147536185636574,28.39,0.0,25.96,0.13,0.13,0.13,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1016.26,-2.2173964607519517e-05,0.9999999997541577,-0.013220065098389668,0.9999126111209891
0.579,27,1013.55,0.9711283814349362,0.0082044731837594,28.68,0.0,25.96,0.13,0.13,0.13,-10.734553081765208,-12.79294220008693,25.9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.55,-1.944268799618033e-05,0.999999999810991,-0.0027630815094448853,0.9999961826830002
0.618,28,1011.18,0.9810454314352776,0.003541719553441,28.97,0.0,25.96,0.13,0.13,0.13,-7.59284718182986,-20.86117618144716,37.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1011.18,-1.67114113846961e-05,0.9999999998603644,-0.007930636707947579,0.9999685520062152
0.606,22,1014.9,0.9909842316752672,0.0008020271911215,29.26,0.0,25.96,0.13,0.13,0.13,1.2849965147352818,-7.28757737229034,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.9,-1.3980134773087208e-05,0.999999999902278,-0.013097980123633215,0.9999142177790458
0.938,15,1017.95,0.0009366903753073,8.659455950632555e-06,0.03,0.0,25.96,0.13,0.13,0.13,5.416442641567143,-0.955064977168122,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017.95,-1.1248858161374025e-05,0.9999999999367316,-0.0026409864089157508,0.999996512589313
0.532,22,1020.66,0.0108945821078988,0.0011709849349152,0.32,0.0,25.96,0.13,0.13,0.13,11.1,-2.718715894107124e-15,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020.66,-8.517581549576927e-06,0.9999999999637254,-0.007808544942483806,0.9999695128482073
0.498,22,1021.0,0.0208496410643253,0.004284259065606,0.62,0.0,25.96,0.13,0.13,0.13,8.739141373308948,-3.1807873329287184,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021.0,-5.786304937716288e-06,0.9999999999832594,-0.01297589495362095,0.9999158095310587
1.0,15,1023.71,0.0307936551613136,0.0093296848777023,0.91,0.0,25.96,0.13,0.13,0.13,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023.71,-3.0550283258124847e-06,0.9999999999953334,-0.0025188912690165804,0.9999968275883553
0.678,16,1025.06,0.0407185588667446,0.0162747507036836,1.2,0.0,25.96,0.13,0.13,0.13,1.614928052302453,9.158712103013537,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1025.06,-3.23751713885891e-07,0.9999999999999476,-0.007686453060615537,0.9999704587833317
0.534,23,1024.72,0.050616522668724,0.0250738317908316,1.49,0.0,25.96,0.13,0.13,0.13,-6.499999999999997,11.258330249197703,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024.72,2.407524898043118e-06,0.9999999999971019,-0.012853809590172835,0.9999173863770044
0.732,21,1022.69,0.0604800372283347,0.0356690326139446,1.79,0.0,25.96,0.13,0.13,0.13,11.337457758160877,9.513256623360782,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1022.69,5.138801509954167e-06,0.9999999999867963,-0.0023967960915674854,0.9999971276801226
1.0,19,1022.69,0.0703019904481079,0.0479912379522167,2.08,0.28,25.96,0.13,0.13,0.13,6.953725393815723,2.5309490606099487,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1022.69,-2.2647500001155857e-05,0.9999999997435454,-0.007564361064162835,0.9999713898115741
1.0,17,1020.66,0.0800757359348807,0.0619613339360878,2.36,0.0,25.96,0.13,0.13,0.13,1.614928052302453,9.158712103013537,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020.66,-1.991622338984389e-05,0.999999999801672,-0.012731724035108836,0.9999189483168592
0.884,21,1020.66,0.0897951516371612,0.0774915556344491,2.65,0.0,25.96,0.13,0.13,0.13,-5.416442641567144,0.9550649771681166,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020.66,-1.7184946778383347e-05,0.9999999998523388,-0.0022747008783885786,0.9999974128646103
0.833,23,1018.29,0.0994546877661999,0.0944869154846668,2.94,0.0,25.96,0.13,0.13,0.13,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1018.29,-1.4453670166794606e-05,0.9999999998955457,-0.007442268954945763,0.9999723059329204
1.0,19,1018.97,0.1090494034612284,0.1128466669563124,3.22,0.0,25.96,0.13,0.13,0.13,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1018.97,-1.1722393555098043e-05,0.9999999999312927,-0.012609638290248922,0.9999204953505999
1.0,15,1019.98,0.1185749920061398,0.1324657600832446,3.5,0.0,25.96,0.13,0.13,0.13,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019.98,-8.991116943314034e-06,0.9999999999595799,-0.002152605631299972,0.9999976831418141
0.694,25,1020.32,0.1280277947440142,0.1532362495959793,3.78,0.0,25.96,0.13,0.13,0.13,-1.8811107882911813,-5.168309414322495,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020.32,-6.259840331462952e-06,0.9999999999804072,-0.007320176734784388,0.9999732071473573
0.616,27,1017.95,0.1374048041414444,0.175048621901371,4.06,0.0,25.96,0.13,0.13,0.13,-8.05403625519528,-4.650000000000001,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017.95,-3.5285637195651723e-06,0.9999999999937746,-0.012487552357413063,0.9999220274782034
1.0,19,1016.94,0.1467036567260842,0.1977930136415204,4.33,0.0,25.96,0.13,0.13,0.13,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016.94,-7.972871076410698e-07,0.9999999999996821,-0.0020305103521217798,0.9999979385117301
